nazev,id_simulace,id_atribut_sada,scenar_nazev,cas_startu,vitez_simulace,pocet_kol,poznamka
Válečník_vs_Bojovník,1191,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1192,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1193,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1194,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1195,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,7,
Válečník_vs_Bojovník,1196,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1197,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1198,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1199,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1200,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,22,
Válečník_vs_Bojovník,1201,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1202,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1203,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1204,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,19,
Válečník_vs_Bojovník,1205,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1206,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1207,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,5,
Válečník_vs_Bojovník,1208,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1209,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1210,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1211,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1212,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1213,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1214,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1215,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1216,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1217,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1218,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1219,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1220,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1221,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1222,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1223,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1224,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1225,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1226,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1227,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1228,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,14,
Válečník_vs_Bojovník,1229,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1230,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1231,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1232,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1233,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,8,
Válečník_vs_Bojovník,1234,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1235,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1236,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1237,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1238,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1239,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1240,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,13,
Válečník_vs_Bojovník,1241,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1242,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1243,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1244,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1245,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,11,
Válečník_vs_Bojovník,1246,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1247,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1248,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1249,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,5,
Válečník_vs_Bojovník,1250,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,6,
Válečník_vs_Bojovník,1251,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1252,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1253,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1254,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1255,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1256,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1257,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1258,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1259,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1260,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1261,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1262,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1263,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1264,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1265,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,9,
Válečník_vs_Bojovník,1266,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,6,
Válečník_vs_Bojovník,1267,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1268,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1269,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1270,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1271,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1272,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1273,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1274,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1275,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1276,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1277,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1278,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1279,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1280,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1281,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,7,
Válečník_vs_Bojovník,1282,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1283,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1284,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,14,
Válečník_vs_Bojovník,1285,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,5,
Válečník_vs_Bojovník,1286,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1287,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1288,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,5,
Válečník_vs_Bojovník,1289,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,8,
Válečník_vs_Bojovník,1290,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,6,
Válečník_vs_Bojovník,1291,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,8,
Válečník_vs_Bojovník,1292,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,12,
Válečník_vs_Bojovník,1293,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,11,
Válečník_vs_Bojovník,1294,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1295,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,10,
Válečník_vs_Bojovník,1296,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 2,8,
Válečník_vs_Bojovník,1297,boj_rych_+1,hora,2025-07-06 09:50:03,Hráč 1,9,
Válečník_vs_Bojovník,1298,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1299,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1300,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1301,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1302,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,17,
Válečník_vs_Bojovník,1303,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1304,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,13,
Válečník_vs_Bojovník,1305,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1306,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1307,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1308,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1309,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,11,
Válečník_vs_Bojovník,1310,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1311,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1312,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1313,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1314,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1315,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1316,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1317,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1318,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,17,
Válečník_vs_Bojovník,1319,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1320,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1321,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1322,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1323,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1324,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,9,
Válečník_vs_Bojovník,1325,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1326,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,13,
Válečník_vs_Bojovník,1327,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1328,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1329,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1330,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1331,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1332,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,11,
Válečník_vs_Bojovník,1333,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,5,
Válečník_vs_Bojovník,1334,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1335,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1336,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1337,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1338,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1339,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1340,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,14,
Válečník_vs_Bojovník,1341,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1342,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1343,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1344,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1345,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1346,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,11,
Válečník_vs_Bojovník,1347,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1348,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1349,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1350,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1351,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1352,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1353,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,14,
Válečník_vs_Bojovník,1354,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1355,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1356,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1357,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1358,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,13,
Válečník_vs_Bojovník,1359,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1360,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1361,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1362,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1363,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1364,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1365,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1366,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,16,
Válečník_vs_Bojovník,1367,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,14,
Válečník_vs_Bojovník,1368,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1369,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1370,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1371,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1372,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1373,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1374,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,5,
Válečník_vs_Bojovník,1375,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1376,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,13,
Válečník_vs_Bojovník,1377,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,11,
Válečník_vs_Bojovník,1378,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1379,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1380,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1381,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,11,
Válečník_vs_Bojovník,1382,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,11,
Válečník_vs_Bojovník,1383,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,5,
Válečník_vs_Bojovník,1384,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1385,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1386,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1387,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1388,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,11,
Válečník_vs_Bojovník,1389,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1390,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1391,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,17,
Válečník_vs_Bojovník,1392,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1393,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1394,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,11,
Válečník_vs_Bojovník,1395,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1396,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,16,
Válečník_vs_Bojovník,1397,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1398,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1399,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1400,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1401,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1402,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1403,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1404,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1405,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1406,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1407,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1408,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,14,
Válečník_vs_Bojovník,1409,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1410,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,18,
Válečník_vs_Bojovník,1411,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1412,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1413,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1414,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,14,
Válečník_vs_Bojovník,1415,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1416,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1417,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,20,
Válečník_vs_Bojovník,1418,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,8,
Válečník_vs_Bojovník,1419,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1420,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,15,
Válečník_vs_Bojovník,1421,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1422,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1423,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1424,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1425,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,13,
Válečník_vs_Bojovník,1426,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1427,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,6,
Válečník_vs_Bojovník,1428,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1429,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1430,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,11,
Válečník_vs_Bojovník,1431,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1432,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1433,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1434,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1435,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1436,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,7,
Válečník_vs_Bojovník,1437,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1438,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1439,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1440,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1441,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1442,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,13,
Válečník_vs_Bojovník,1443,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,6,
Válečník_vs_Bojovník,1444,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 2,8,
Válečník_vs_Bojovník,1445,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1446,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,25,
Válečník_vs_Bojovník,1447,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1448,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1449,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,12,
Válečník_vs_Bojovník,1450,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1451,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1452,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,9,
Válečník_vs_Bojovník,1453,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
Válečník_vs_Bojovník,1454,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1455,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,14,
Válečník_vs_Bojovník,1456,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,10,
Válečník_vs_Bojovník,1457,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,7,
Válečník_vs_Bojovník,1458,boj_rych_+1,hora,2025-07-06 09:50:04,Hráč 1,8,
