nazev;id_atribut_sada;scenar_nazev;typ;Průměrná_délka_života_kol;Medián_délka_života_kol;Min_délka_života_kol;Max_délka_života_kol;Směrodatná_odchylka_délky_života_kol;Počet_úmrtí;Zpusobene_poskozeni__mean;Zpusobene_poskozeni__median;Zpusobene_poskozeni__min;Zpusobene_poskozeni__max;Zpusobene_poskozeni__std;Prijate_poskozeni__mean;Prijate_poskozeni__median;Prijate_poskozeni__min;Prijate_poskozeni__max;Prijate_poskozeni__std;Utoky__mean;Utoky__median;Utoky__min;Utoky__max;Utoky__std;protiUtoky__mean;protiUtoky__median;protiUtoky__min;protiUtoky__max;protiUtoky__std;Kriticke_zasahy__mean;Kriticke_zasahy__median;Kriticke_zasahy__min;Kriticke_zasahy__max;Kriticke_zasahy__std;Uhyby__mean;Uhyby__median;Uhyby__min;Uhyby__max;Uhyby__std
Lučištník_vs_Lovec;5.;hora;lucisnik;5.33;5.0;4.0;7.0;1.0;9.0;1.21;0.0;0;11;2.28;1.06;0.0;0;9;2.17;0.19;0.0;0;1;0.39;0.23;0.0;0;1;0.42;0.03;0.0;0;2;0.18;0.03;0.0;0;2;0.17
Lučištník_vs_Lovec;5.;rovina;lovec;3.2;3.0;3.0;4.0;0.45;5.0;2.29;0.0;0;16;3.3;1.33;0.0;0;9;2.15;0.32;0.0;0;1;0.47;0.22;0.0;0;1;0.41;0.06;0.0;0;2;0.23;0.1;0.0;0;2;0.31
Lučištník_vs_Lovec;5.;rovina;lucisnik;3.4;3.0;3.0;4.0;0.55;5.0;1.36;0.0;0;11;2.37;1.28;0.0;0;9;2.34;0.14;0.0;0;1;0.35;0.25;0.0;0;1;0.44;0.04;0.0;0;2;0.19;0.03;0.0;0;2;0.18
Lučištník_vs_Lovec;6.lovec_def_-1;hora;lovec;4.67;4.0;3.0;9.0;1.34;169.0;1.39;0.0;0;18;2.74;0.98;0.0;0;9;2.02;0.23;0.0;0;1;0.42;0.16;0.0;0;1;0.37;0.04;0.0;0;2;0.19;0.09;0.0;0;2;0.3
Lučištník_vs_Lovec;6.lovec_def_-1;hora;lucisnik;;;;;;;1.5;0.0;0;13;2.78;1.0;0.0;0;9;2.14;0.19;0.0;0;1;0.39;0.22;0.0;0;1;0.41;0.03;0.0;0;2;0.18;0.02;0.0;0;2;0.15
Lučištník_vs_Lovec;6.lovec_def_-1;rovina;lovec;3.52;3.0;3.0;6.0;0.73;197.0;1.87;0.0;0;16;3.09;1.25;0.0;0;9;2.28;0.28;0.0;0;1;0.45;0.15;0.0;0;1;0.35;0.05;0.0;0;2;0.23;0.1;0.0;0;2;0.31
Lučištník_vs_Lovec;6.lovec_def_-1;rovina;lucisnik;;;;;;;1.79;0.0;0;13;2.87;1.17;0.0;0;9;2.27;0.17;0.0;0;1;0.38;0.23;0.0;0;1;0.42;0.04;0.0;0;2;0.2;0.02;0.0;0;1;0.15
Lučištník_vs_Ostrostřelec;1.zaklad;hora;lucisnik;4.42;4.0;2.0;9.0;1.13;186.0;0.15;0.0;0;12;1.03;1.16;0.0;0;9;2.35;0.02;0.0;0;1;0.15;0.01;0.0;0;1;0.12;0.0;0.0;0;1;0.07;0.02;0.0;0;2;0.15
Lučištník_vs_Ostrostřelec;1.zaklad;hora;ostrostrelec;4.83;5.0;3.0;8.0;1.2;18.0;2.1;0.0;0;19;3.17;0.68;0.0;0;9;1.71;0.25;0.0;0;1;0.43;0.15;0.0;0;1;0.36;0.04;0.0;0;2;0.19;0.01;0.0;0;1;0.1
Lučištník_vs_Ostrostřelec;1.zaklad;rovina;lucisnik;3.42;3.0;2.0;6.0;0.8;118.0;0.15;0.0;0;12;1.0;1.27;0.0;0;9;2.55;0.02;0.0;0;1;0.14;0.01;0.0;0;1;0.1;0.01;0.0;0;1;0.07;0.02;0.0;0;2;0.15
Lučištník_vs_Ostrostřelec;1.zaklad;rovina;ostrostrelec;4.18;4.0;3.0;6.0;0.81;17.0;2.64;0.0;0;18;3.73;0.96;0.0;0;9;2.03;0.24;0.0;0;1;0.43;0.19;0.0;0;1;0.4;0.04;0.0;0;2;0.21;0.01;0.0;0;1;0.1
Lučištník_vs_Ostrostřelec;2.oslabeni;hora;lucisnik;5.42;5.0;3.0;9.0;1.39;142.0;0.12;0.0;0;11;0.94;1.01;0.0;0;9;2.19;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.1;0.0;0.0;0;1;0.05;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;2.oslabeni;hora;ostrostrelec;5.75;5.0;4.0;12.0;1.89;24.0;1.84;0.0;0;19;3.03;0.54;0.0;0;9;1.56;0.23;0.0;0;1;0.42;0.12;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.01;0.0;0;1;0.07
Lučištník_vs_Ostrostřelec;2.oslabeni;rovina;lucisnik;3.82;4.0;2.0;7.0;0.88;80.0;0.16;0.0;0;14;1.04;1.14;0.0;0;9;2.43;0.02;0.0;0;1;0.14;0.01;0.0;0;1;0.1;0.0;0.0;0;2;0.07;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;2.oslabeni;rovina;ostrostrelec;4.14;4.0;3.0;5.0;0.86;14.0;2.46;0.0;0;18;3.69;0.9;0.0;0;9;1.97;0.22;0.0;0;1;0.42;0.18;0.0;0;1;0.39;0.04;0.0;0;2;0.19;0.01;0.0;0;1;0.1
Lučištník_vs_Ostrostřelec;3.posileni_barbar_lovec;hora;lucisnik;;;;;;;0.12;0.0;0;11;0.94;1.01;0.0;0;9;2.19;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.1;0.0;0.0;0;1;0.05;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;3.posileni_barbar_lovec;hora;ostrostrelec;;;;;;;1.84;0.0;0;19;3.03;0.54;0.0;0;9;1.56;0.23;0.0;0;1;0.42;0.12;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.01;0.0;0;1;0.07
Lučištník_vs_Ostrostřelec;3.posileni_barbar_lovec;rovina;lucisnik;;;;;;;0.16;0.0;0;14;1.04;1.14;0.0;0;9;2.43;0.02;0.0;0;1;0.14;0.01;0.0;0;1;0.1;0.0;0.0;0;2;0.07;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;3.posileni_barbar_lovec;rovina;ostrostrelec;;;;;;;2.46;0.0;0;18;3.69;0.9;0.0;0;9;1.97;0.22;0.0;0;1;0.42;0.18;0.0;0;1;0.39;0.04;0.0;0;2;0.19;0.01;0.0;0;1;0.1
Lučištník_vs_Ostrostřelec;4.rytir_barbar;hora;lucisnik;;;;;;;0.12;0.0;0;11;0.94;1.01;0.0;0;9;2.19;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.1;0.0;0.0;0;1;0.05;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;4.rytir_barbar;hora;ostrostrelec;;;;;;;1.84;0.0;0;19;3.03;0.54;0.0;0;9;1.56;0.23;0.0;0;1;0.42;0.12;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.01;0.0;0;1;0.07
Lučištník_vs_Ostrostřelec;4.rytir_barbar;rovina;lucisnik;;;;;;;0.16;0.0;0;14;1.04;1.14;0.0;0;9;2.43;0.02;0.0;0;1;0.14;0.01;0.0;0;1;0.1;0.0;0.0;0;2;0.07;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;4.rytir_barbar;rovina;ostrostrelec;;;;;;;2.46;0.0;0;18;3.69;0.9;0.0;0;9;1.97;0.22;0.0;0;1;0.42;0.18;0.0;0;1;0.39;0.04;0.0;0;2;0.19;0.01;0.0;0;1;0.1
Lučištník_vs_Ostrostřelec;5.;hora;lucisnik;;;;;;;0.12;0.0;0;11;0.94;1.01;0.0;0;9;2.19;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.1;0.0;0.0;0;1;0.05;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;5.;hora;ostrostrelec;;;;;;;1.84;0.0;0;19;3.03;0.54;0.0;0;9;1.56;0.23;0.0;0;1;0.42;0.12;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.01;0.0;0;1;0.07
Lučištník_vs_Ostrostřelec;5.;rovina;lucisnik;;;;;;;0.16;0.0;0;14;1.04;1.14;0.0;0;9;2.43;0.02;0.0;0;1;0.14;0.01;0.0;0;1;0.1;0.0;0.0;0;2;0.07;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;5.;rovina;ostrostrelec;;;;;;;2.46;0.0;0;18;3.69;0.9;0.0;0;9;1.97;0.22;0.0;0;1;0.42;0.18;0.0;0;1;0.39;0.04;0.0;0;2;0.19;0.01;0.0;0;1;0.1
Lučištník_vs_Ostrostřelec;6.lovec_def_-1;hora;lucisnik;;;;;;;0.12;0.0;0;11;0.94;1.01;0.0;0;9;2.19;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.1;0.0;0.0;0;1;0.05;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;6.lovec_def_-1;hora;ostrostrelec;;;;;;;1.84;0.0;0;19;3.03;0.54;0.0;0;9;1.56;0.23;0.0;0;1;0.42;0.12;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.01;0.0;0;1;0.07
Lučištník_vs_Ostrostřelec;6.lovec_def_-1;rovina;lucisnik;;;;;;;0.16;0.0;0;14;1.04;1.14;0.0;0;9;2.43;0.02;0.0;0;1;0.14;0.01;0.0;0;1;0.1;0.0;0.0;0;2;0.07;0.02;0.0;0;2;0.14
Lučištník_vs_Ostrostřelec;6.lovec_def_-1;rovina;ostrostrelec;;;;;;;2.46;0.0;0;18;3.69;0.9;0.0;0;9;1.97;0.22;0.0;0;1;0.42;0.18;0.0;0;1;0.39;0.04;0.0;0;2;0.19;0.01;0.0;0;1;0.1
Lučištník_vs_Rytíř;1.zaklad;hora;lucisnik;10.96;10.0;5.0;22.0;3.44;186.0;0.29;0.0;0;4;0.73;0.56;0.0;0;9;1.62;0.37;0.0;0;1;0.48;0.13;0.0;0;1;0.34;0.05;0.0;0;2;0.22;0.01;0.0;0;1;0.12
Lučištník_vs_Rytíř;1.zaklad;hora;rytir;;;;;;;0.99;0.0;0;10;2.18;0.33;0.0;0;4;0.75;0.2;0.0;0;1;0.4;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.07
Lučištník_vs_Rytíř;1.zaklad;rovina;lucisnik;5.91;6.0;3.0;13.0;1.6;171.0;0.44;0.0;0;4;0.97;1.03;0.0;0;9;2.23;0.23;0.0;0;1;0.42;0.2;0.0;0;1;0.4;0.04;0.0;0;2;0.21;0.02;0.0;0;1;0.13
Lučištník_vs_Rytíř;1.zaklad;rovina;rytir;;;;;;;1.75;0.0;0;10;2.78;0.5;0.0;0;4;0.96;0.32;0.0;0;1;0.46;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.18;0.0;0.0;0;1;0.07
Lučištník_vs_Rytíř;2.oslabeni;hora;lucisnik;12.36;11.0;5.0;28.0;5.04;25.0;0.67;0.0;0;7;1.28;0.56;0.0;0;8;1.6;0.38;0.0;0;1;0.48;0.14;0.0;0;1;0.34;0.05;0.0;0;2;0.22;0.01;0.0;0;1;0.11
Lučištník_vs_Rytíř;2.oslabeni;hora;rytir;15.47;14.0;9.0;26.0;5.31;19.0;0.96;0.0;0;8;2.09;0.73;0.0;0;7;1.29;0.2;0.0;0;1;0.4;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.07
Lučištník_vs_Rytíř;2.oslabeni;rovina;lucisnik;5.86;5.0;4.0;9.0;1.31;21.0;0.9;0.0;0;8;1.73;1.04;0.0;0;8;2.2;0.23;0.0;0;1;0.42;0.21;0.0;0;1;0.41;0.04;0.0;0;2;0.21;0.02;0.0;0;1;0.13
Lučištník_vs_Rytíř;2.oslabeni;rovina;rytir;10.0;10.0;10.0;10.0;;1.0;1.71;0.0;0;8;2.66;1.02;0.0;0;8;1.67;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.18;0.0;0.0;0;1;0.07
Lučištník_vs_Rytíř;3.posileni_barbar_lovec;hora;lucisnik;;;;;;;0.67;0.0;0;7;1.28;0.56;0.0;0;8;1.6;0.38;0.0;0;1;0.48;0.14;0.0;0;1;0.34;0.05;0.0;0;2;0.22;0.01;0.0;0;1;0.11
Lučištník_vs_Rytíř;3.posileni_barbar_lovec;hora;rytir;;;;;;;0.96;0.0;0;8;2.09;0.73;0.0;0;7;1.29;0.2;0.0;0;1;0.4;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.07
Lučištník_vs_Rytíř;3.posileni_barbar_lovec;rovina;lucisnik;;;;;;;0.9;0.0;0;8;1.73;1.04;0.0;0;8;2.2;0.23;0.0;0;1;0.42;0.21;0.0;0;1;0.41;0.04;0.0;0;2;0.21;0.02;0.0;0;1;0.13
Lučištník_vs_Rytíř;3.posileni_barbar_lovec;rovina;rytir;;;;;;;1.71;0.0;0;8;2.66;1.02;0.0;0;8;1.67;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.18;0.0;0.0;0;1;0.07
Lučištník_vs_Rytíř;4.rytir_barbar;hora;lucisnik;;;;;;;0.67;0.0;0;7;1.28;0.56;0.0;0;8;1.6;0.38;0.0;0;1;0.48;0.13;0.0;0;1;0.34;0.05;0.0;0;2;0.22;0.01;0.0;0;1;0.11
Lučištník_vs_Rytíř;4.rytir_barbar;hora;rytir;15.1;15.0;10.0;23.0;3.63;21.0;0.95;0.0;0;8;2.08;0.73;0.0;0;7;1.29;0.2;0.0;0;1;0.4;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.01;0.0;0;1;0.07
Lučištník_vs_Rytíř;4.rytir_barbar;rovina;lucisnik;;;;;;;0.9;0.0;0;8;1.73;1.04;0.0;0;8;2.2;0.23;0.0;0;1;0.42;0.21;0.0;0;1;0.41;0.04;0.0;0;2;0.21;0.02;0.0;0;1;0.13
Lučištník_vs_Rytíř;4.rytir_barbar;rovina;rytir;8.4;9.0;7.0;9.0;0.89;5.0;1.71;0.0;0;8;2.66;1.02;0.0;0;8;1.67;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.18;0.0;0.0;0;1;0.07
Lučištník_vs_Rytíř;5.;hora;lucisnik;10.59;10.0;6.0;17.0;3.06;29.0;0.63;0.0;0;7;1.25;0.56;0.0;0;8;1.59;0.38;0.0;0;1;0.48;0.13;0.0;0;1;0.34;0.05;0.0;0;2;0.22;0.01;0.0;0;1;0.11
Lučištník_vs_Rytíř;5.;hora;rytir;13.75;13.5;10.0;18.0;3.3;4.0;0.95;0.0;0;8;2.08;0.69;0.0;0;7;1.26;0.2;0.0;0;1;0.4;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.03;0.0;0;2;0.17
Lučištník_vs_Rytíř;5.;rovina;lucisnik;7.14;6.5;4.0;13.0;2.38;14.0;0.86;0.0;0;8;1.67;1.04;0.0;0;8;2.2;0.23;0.0;0;1;0.42;0.21;0.0;0;1;0.41;0.04;0.0;0;2;0.2;0.02;0.0;0;1;0.13
Lučištník_vs_Rytíř;5.;rovina;rytir;10.0;10.0;10.0;10.0;;1.0;1.71;0.0;0;8;2.66;0.98;0.0;0;8;1.63;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.18;0.02;0.0;0;1;0.15
Lučištník_vs_Rytíř;6.lovec_def_-1;hora;lucisnik;;;;;;;0.63;0.0;0;7;1.25;0.56;0.0;0;8;1.59;0.38;0.0;0;1;0.48;0.13;0.0;0;1;0.34;0.05;0.0;0;2;0.22;0.01;0.0;0;1;0.11
Lučištník_vs_Rytíř;6.lovec_def_-1;hora;rytir;;;;;;;0.95;0.0;0;8;2.08;0.69;0.0;0;7;1.26;0.2;0.0;0;1;0.4;0.0;0.0;0;0;0.0;0.02;0.0;0;1;0.13;0.03;0.0;0;2;0.17
Lučištník_vs_Rytíř;6.lovec_def_-1;rovina;lucisnik;;;;;;;0.86;0.0;0;8;1.67;1.04;0.0;0;8;2.2;0.23;0.0;0;1;0.42;0.21;0.0;0;1;0.41;0.04;0.0;0;2;0.2;0.02;0.0;0;1;0.13
Lučištník_vs_Rytíř;6.lovec_def_-1;rovina;rytir;;;;;;;1.71;0.0;0;8;2.66;0.98;0.0;0;8;1.63;0.32;0.0;0;1;0.47;0.0;0.0;0;0;0.0;0.03;0.0;0;1;0.18;0.02;0.0;0;1;0.15
Ostrostřelec_vs_Lovec;1.zaklad;hora;lovec;3.37;3.0;2.0;6.0;0.81;181.0;0.72;0.0;0;18;2.47;1.59;0.0;0;11;2.96;0.09;0.0;0;1;0.28;0.05;0.0;0;1;0.22;0.02;0.0;0;1;0.14;0.1;0.0;0;2;0.32
Ostrostřelec_vs_Lovec;1.zaklad;hora;ostrostrelec;3.91;4.0;3.0;7.0;1.0;74.0;2.54;0.0;0;20;3.69;0.76;0.0;0;9;1.9;0.32;0.0;0;1;0.47;0.16;0.0;0;1;0.36;0.04;0.0;0;2;0.2;0.02;0.0;0;2;0.13
Ostrostřelec_vs_Lovec;1.zaklad;rovina;lovec;2.91;3.0;2.0;5.0;0.62;88.0;0.7;0.0;0;14;2.48;1.55;0.0;0;10;3.01;0.08;0.0;0;1;0.27;0.04;0.0;0;1;0.2;0.02;0.0;0;1;0.14;0.1;0.0;0;2;0.34
Ostrostřelec_vs_Lovec;1.zaklad;rovina;ostrostrelec;3.37;3.0;3.0;5.0;0.57;87.0;3.01;0.0;0;22;4.35;0.96;0.0;0;9;2.08;0.29;0.0;0;1;0.46;0.19;0.0;0;1;0.39;0.05;0.0;0;2;0.21;0.01;0.0;0;1;0.11
Ostrostřelec_vs_Lovec;2.oslabeni;hora;lovec;4.03;4.0;2.0;8.0;1.17;104.0;1.0;0.0;0;18;2.88;1.39;0.0;0;11;2.83;0.12;0.0;0;1;0.33;0.07;0.0;0;1;0.26;0.03;0.0;0;1;0.17;0.12;0.0;0;2;0.36
Ostrostřelec_vs_Lovec;2.oslabeni;hora;ostrostrelec;4.34;4.0;3.0;7.0;1.12;89.0;2.31;0.0;0;18;3.76;0.82;0.0;0;9;1.98;0.28;0.0;0;1;0.45;0.16;0.0;0;1;0.37;0.03;0.0;0;1;0.18;0.01;0.0;0;2;0.12
Ostrostřelec_vs_Lovec;2.oslabeni;rovina;lovec;3.25;3.0;2.0;5.0;0.7;55.0;0.94;0.0;0;18;2.84;1.4;0.0;0;10;2.89;0.11;0.0;0;1;0.31;0.06;0.0;0;1;0.23;0.03;0.0;0;1;0.16;0.13;0.0;0;2;0.37
Ostrostřelec_vs_Lovec;2.oslabeni;rovina;ostrostrelec;3.45;3.0;3.0;6.0;0.66;87.0;2.77;0.0;0;20;4.35;0.94;0.0;0;9;2.08;0.28;0.0;0;1;0.45;0.19;0.0;0;1;0.39;0.04;0.0;0;2;0.2;0.01;0.0;0;1;0.12
Ostrostřelec_vs_Lovec;3.posileni_barbar_lovec;hora;lovec;7.6;7.0;6.0;12.0;2.51;5.0;1.02;0.0;0;18;2.91;1.18;0.0;0;9;2.41;0.12;0.0;0;1;0.33;0.08;0.0;0;1;0.26;0.03;0.0;0;1;0.17;0.12;0.0;0;2;0.36
Ostrostřelec_vs_Lovec;3.posileni_barbar_lovec;hora;ostrostrelec;4.33;4.0;3.0;6.0;1.53;3.0;1.93;0.0;0;16;3.18;0.82;0.0;0;9;1.98;0.28;0.0;0;1;0.45;0.16;0.0;0;1;0.37;0.03;0.0;0;1;0.17;0.01;0.0;0;2;0.12
Ostrostřelec_vs_Lovec;3.posileni_barbar_lovec;rovina;lovec;;;;;;;0.94;0.0;0;18;2.84;1.2;0.0;0;9;2.5;0.11;0.0;0;1;0.31;0.06;0.0;0;1;0.23;0.03;0.0;0;1;0.16;0.13;0.0;0;2;0.37
Ostrostřelec_vs_Lovec;3.posileni_barbar_lovec;rovina;ostrostrelec;;;;;;;2.39;0.0;0;17;3.75;0.94;0.0;0;9;2.08;0.28;0.0;0;1;0.45;0.19;0.0;0;1;0.39;0.04;0.0;0;2;0.2;0.01;0.0;0;1;0.12
Ostrostřelec_vs_Lovec;4.rytir_barbar;hora;lovec;;;;;;;1.02;0.0;0;18;2.91;1.18;0.0;0;9;2.41;0.12;0.0;0;1;0.33;0.08;0.0;0;1;0.26;0.03;0.0;0;1;0.17;0.12;0.0;0;2;0.36
Ostrostřelec_vs_Lovec;4.rytir_barbar;hora;ostrostrelec;;;;;;;1.93;0.0;0;16;3.18;0.82;0.0;0;9;1.98;0.28;0.0;0;1;0.45;0.16;0.0;0;1;0.37;0.03;0.0;0;1;0.17;0.01;0.0;0;2;0.12
Ostrostřelec_vs_Lovec;4.rytir_barbar;rovina;lovec;;;;;;;0.94;0.0;0;18;2.84;1.2;0.0;0;9;2.5;0.11;0.0;0;1;0.31;0.06;0.0;0;1;0.23;0.03;0.0;0;1;0.16;0.13;0.0;0;2;0.37
Ostrostřelec_vs_Lovec;4.rytir_barbar;rovina;ostrostrelec;;;;;;;2.39;0.0;0;17;3.75;0.94;0.0;0;9;2.08;0.28;0.0;0;1;0.45;0.19;0.0;0;1;0.39;0.04;0.0;0;2;0.2;0.01;0.0;0;1;0.12
Ostrostřelec_vs_Lovec;5.;hora;lovec;4.25;4.0;3.0;8.0;1.58;8.0;0.93;0.0;0;18;2.78;1.21;0.0;0;9;2.44;0.11;0.0;0;1;0.31;0.07;0.0;0;1;0.25;0.03;0.0;0;1;0.17;0.1;0.0;0;2;0.32
Ostrostřelec_vs_Lovec;5.;hora;ostrostrelec;3.33;3.0;3.0;4.0;0.58;3.0;2.01;0.0;0;16;3.23;0.82;0.0;0;9;1.97;0.28;0.0;0;1;0.45;0.17;0.0;0;1;0.37;0.03;0.0;0;1;0.18;0.01;0.0;0;2;0.12
Ostrostřelec_vs_Lovec;5.;rovina;lovec;3.11;3.0;2.0;4.0;0.6;9.0;0.81;0.0;0;18;2.62;1.24;0.0;0;9;2.53;0.09;0.0;0;1;0.29;0.05;0.0;0;1;0.21;0.02;0.0;0;1;0.15;0.1;0.0;0;2;0.33
Ostrostřelec_vs_Lovec;5.;rovina;ostrostrelec;3.0;3.0;3.0;3.0;;1.0;2.51;0.0;0;18;3.79;0.96;0.0;0;9;2.1;0.28;0.0;0;1;0.45;0.19;0.0;0;1;0.39;0.04;0.0;0;2;0.21;0.01;0.0;0;1;0.12
Ostrostřelec_vs_Lovec;6.lovec_def_-1;hora;lovec;3.54;3.0;2.0;10.0;1.34;76.0;0.7;0.0;0;18;2.45;1.26;0.0;0;9;2.68;0.08;0.0;0;1;0.28;0.05;0.0;0;1;0.21;0.03;0.0;0;1;0.16;0.09;0.0;0;2;0.32
Ostrostřelec_vs_Lovec;6.lovec_def_-1;hora;ostrostrelec;;;;;;;2.32;0.0;0;18;3.72;0.81;0.0;0;9;1.93;0.27;0.0;0;1;0.44;0.17;0.0;0;1;0.37;0.03;0.0;0;1;0.17;0.01;0.0;0;2;0.11
Ostrostřelec_vs_Lovec;6.lovec_def_-1;rovina;lovec;2.77;3.0;2.0;7.0;0.96;44.0;0.78;0.0;0;18;2.59;1.36;0.0;0;9;2.82;0.09;0.0;0;1;0.29;0.04;0.0;0;1;0.21;0.02;0.0;0;1;0.15;0.1;0.0;0;2;0.33
Ostrostřelec_vs_Lovec;6.lovec_def_-1;rovina;ostrostrelec;;;;;;;2.88;0.0;0;20;4.34;0.95;0.0;0;9;2.08;0.28;0.0;0;1;0.45;0.19;0.0;0;1;0.39;0.04;0.0;0;1;0.2;0.01;0.0;0;1;0.12
Rytíř_vs_Barbar;1.zaklad;hora;barbar;7.55;7.0;4.0;16.0;2.19;183.0;1.21;0.0;0;25;2.94;1.18;0.0;0;14;2.64;0.19;0.0;0;1;0.39;0.13;0.0;0;1;0.33;0.04;0.0;0;2;0.19;0.04;0.0;0;2;0.2
Rytíř_vs_Barbar;1.zaklad;hora;rytir;7.83;7.0;5.0;13.0;2.04;35.0;1.75;0.0;0;17;3.31;1.23;0.0;0;19;2.78;0.19;0.0;0;1;0.39;0.21;0.0;0;1;0.41;0.04;0.0;0;2;0.19;0.0;0.0;0;1;0.07
Rytíř_vs_Barbar;1.zaklad;rovina;barbar;5.07;5.0;4.0;8.0;1.07;146.0;1.78;0.0;0;27;3.62;1.66;0.0;0;14;3.17;0.24;0.0;0;1;0.43;0.13;0.0;0;1;0.33;0.05;0.0;0;2;0.22;0.06;0.0;0;2;0.24
Rytíř_vs_Barbar;1.zaklad;rovina;rytir;5.1;5.0;4.0;8.0;1.05;42.0;2.53;0.0;0;19;3.97;1.8;0.0;0;19;3.37;0.22;0.0;0;1;0.41;0.27;0.0;0;1;0.44;0.05;0.0;0;2;0.21;0.0;0.0;0;1;0.07
Rytíř_vs_Barbar;2.oslabeni;hora;barbar;9.15;8.0;5.0;18.0;3.04;123.0;1.44;0.0;0;28;3.5;1.07;0.0;0;14;2.55;0.17;0.0;0;1;0.38;0.12;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.04;0.0;0;2;0.19
Rytíř_vs_Barbar;2.oslabeni;hora;rytir;8.68;8.0;5.0;15.0;2.08;60.0;1.46;0.0;0;15;3.06;1.3;0.0;0;19;3.1;0.16;0.0;0;1;0.36;0.18;0.0;0;1;0.38;0.03;0.0;0;2;0.18;0.0;0.0;0;1;0.05
Rytíř_vs_Barbar;2.oslabeni;rovina;barbar;5.62;6.0;4.0;8.0;1.03;92.0;2.25;0.0;0;33;4.51;1.61;0.0;0;14;3.19;0.23;0.0;0;1;0.42;0.14;0.0;0;1;0.35;0.04;0.0;0;2;0.21;0.04;0.0;0;2;0.21
Rytíř_vs_Barbar;2.oslabeni;rovina;rytir;5.56;5.0;4.0;9.0;1.24;54.0;2.21;0.0;0;15;3.75;1.92;0.0;0;19;3.77;0.2;0.0;0;1;0.4;0.23;0.0;0;1;0.42;0.04;0.0;0;2;0.19;0.0;0.0;0;1;0.06
Rytíř_vs_Barbar;3.posileni_barbar_lovec;hora;barbar;9.37;8.0;6.0;18.0;3.0;19.0;1.81;0.0;0;30;4.11;1.07;0.0;0;14;2.52;0.17;0.0;0;1;0.38;0.13;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.03;0.0;0;2;0.18
Rytíř_vs_Barbar;3.posileni_barbar_lovec;hora;rytir;8.08;8.0;5.0;18.0;2.55;83.0;1.3;0.0;0;15;2.91;1.42;0.0;0;19;3.43;0.13;0.0;0;1;0.34;0.16;0.0;0;1;0.37;0.03;0.0;0;2;0.17;0.0;0.0;0;1;0.05
Rytíř_vs_Barbar;3.posileni_barbar_lovec;rovina;barbar;5.82;5.0;4.0;11.0;1.94;11.0;2.69;0.0;0;33;5.14;1.59;0.0;0;14;3.11;0.23;0.0;0;1;0.42;0.15;0.0;0;1;0.36;0.04;0.0;0;2;0.21;0.04;0.0;0;2;0.21
Rytíř_vs_Barbar;3.posileni_barbar_lovec;rovina;rytir;5.18;5.0;4.0;8.0;1.05;62.0;2.01;0.0;0;15;3.6;2.08;0.0;0;19;4.15;0.18;0.0;0;1;0.38;0.21;0.0;0;1;0.41;0.03;0.0;0;2;0.19;0.0;0.0;0;1;0.06
Rytíř_vs_Barbar;4.rytir_barbar;hora;barbar;7.17;7.0;5.0;9.0;1.03;12.0;1.81;0.0;0;30;4.25;1.04;0.0;0;14;2.46;0.17;0.0;0;1;0.37;0.13;0.0;0;1;0.33;0.03;0.0;0;2;0.18;0.03;0.0;0;2;0.17
