nazev,id_simulace,id_atribut_sada,scenar_nazev,cas_startu,vitez_simulace,pocet_kol,poznamka
Válečník_vs_Lučištník,1528,zaklad,hora,2025-06-26 13:11:25,Hráč 2,14,
Válečník_vs_Lučištník,1529,zaklad,hora,2025-06-26 13:11:25,Hráč 2,14,
Válečník_vs_Lučištník,1530,zaklad,hora,2025-06-26 13:11:25,Hráč 2,17,
Válečník_vs_Lučištník,1531,zaklad,hora,2025-06-26 13:11:25,Hráč 1,17,
Válečník_vs_Lučištník,1532,zaklad,hora,2025-06-26 13:11:25,Hráč 2,14,
Válečník_vs_Lučištník,1533,zaklad,hora,2025-06-26 13:11:25,Hráč 2,10,
Válečník_vs_Lučištník,1534,zaklad,hora,2025-06-26 13:11:25,Hráč 2,15,
Válečník_vs_Lučištník,1535,zaklad,hora,2025-06-26 13:11:25,Hráč 2,10,
Válečník_vs_Lučištník,1536,zaklad,hora,2025-06-26 13:11:25,Hráč 2,14,
Válečník_vs_Lučištník,1537,zaklad,hora,2025-06-26 13:11:25,Hráč 2,19,
Válečník_vs_Lučištník,1538,zaklad,hora,2025-06-26 13:11:25,Hráč 2,17,
Válečník_vs_Lučištník,1539,zaklad,hora,2025-06-26 13:11:25,Hráč 1,11,
Válečník_vs_Lučištník,1540,zaklad,hora,2025-06-26 13:11:25,Hráč 1,10,
Válečník_vs_Lučištník,1541,zaklad,hora,2025-06-26 13:11:25,Hráč 2,14,
Válečník_vs_Lučištník,1542,zaklad,hora,2025-06-26 13:11:25,Hráč 1,11,
Válečník_vs_Lučištník,1543,zaklad,hora,2025-06-26 13:11:25,Hráč 2,15,
Válečník_vs_Lučištník,1544,zaklad,hora,2025-06-26 13:11:25,Hráč 2,20,
Válečník_vs_Lučištník,1545,zaklad,hora,2025-06-26 13:11:25,Hráč 2,13,
Válečník_vs_Lučištník,1546,zaklad,hora,2025-06-26 13:11:25,Hráč 2,17,
Válečník_vs_Lučištník,1547,zaklad,hora,2025-06-26 13:11:25,Hráč 1,20,
Válečník_vs_Lučištník,1548,zaklad,hora,2025-06-26 13:11:25,Hráč 1,14,
Válečník_vs_Lučištník,1549,zaklad,hora,2025-06-26 13:11:25,Hráč 2,14,
Válečník_vs_Lučištník,1550,zaklad,hora,2025-06-26 13:11:25,Hráč 1,18,
Válečník_vs_Lučištník,1551,zaklad,hora,2025-06-26 13:11:25,Hráč 2,13,
Válečník_vs_Lučištník,1552,zaklad,hora,2025-06-26 13:11:25,Hráč 2,10,
Válečník_vs_Lučištník,1553,zaklad,hora,2025-06-26 13:11:25,Hráč 1,14,
Válečník_vs_Lučištník,1554,zaklad,hora,2025-06-26 13:11:25,Hráč 2,11,
Válečník_vs_Lučištník,1555,zaklad,hora,2025-06-26 13:11:25,Hráč 2,16,
Válečník_vs_Lučištník,1556,zaklad,hora,2025-06-26 13:11:25,Hráč 2,10,
Válečník_vs_Lučištník,1557,zaklad,hora,2025-06-26 13:11:25,Hráč 2,15,
Válečník_vs_Lučištník,1558,zaklad,hora,2025-06-26 13:11:25,Hráč 2,13,
Válečník_vs_Lučištník,1559,zaklad,hora,2025-06-26 13:11:25,Hráč 1,16,
Válečník_vs_Lučištník,1560,zaklad,hora,2025-06-26 13:11:25,Hráč 1,12,
Válečník_vs_Lučištník,1561,zaklad,hora,2025-06-26 13:11:25,Hráč 2,22,
Válečník_vs_Lučištník,1562,zaklad,hora,2025-06-26 13:11:25,Hráč 1,12,
Válečník_vs_Lučištník,1563,zaklad,hora,2025-06-26 13:11:25,Hráč 2,14,
Válečník_vs_Lučištník,1564,zaklad,hora,2025-06-26 13:11:25,Hráč 2,10,
Válečník_vs_Lučištník,1565,zaklad,hora,2025-06-26 13:11:25,Hráč 2,18,
Válečník_vs_Lučištník,1566,zaklad,hora,2025-06-26 13:11:25,Hráč 2,18,
Válečník_vs_Lučištník,1567,zaklad,hora,2025-06-26 13:11:25,Hráč 2,11,
Válečník_vs_Lučištník,1568,zaklad,hora,2025-06-26 13:11:25,Hráč 2,16,
Válečník_vs_Lučištník,1569,zaklad,hora,2025-06-26 13:11:26,Hráč 1,19,
Válečník_vs_Lučištník,1570,zaklad,hora,2025-06-26 13:11:26,Hráč 1,19,
Válečník_vs_Lučištník,1571,zaklad,hora,2025-06-26 13:11:26,Hráč 2,10,
Válečník_vs_Lučištník,1572,zaklad,hora,2025-06-26 13:11:26,Hráč 2,17,
Válečník_vs_Lučištník,1573,zaklad,hora,2025-06-26 13:11:26,Hráč 1,14,
Válečník_vs_Lučištník,1574,zaklad,hora,2025-06-26 13:11:26,Hráč 2,16,
Válečník_vs_Lučištník,1575,zaklad,hora,2025-06-26 13:11:26,Hráč 1,14,
Válečník_vs_Lučištník,1576,zaklad,hora,2025-06-26 13:11:26,Hráč 1,19,
Válečník_vs_Lučištník,1577,zaklad,hora,2025-06-26 13:11:26,Hráč 2,18,
Válečník_vs_Lučištník,1578,zaklad,hora,2025-06-26 13:11:26,Hráč 2,11,
Válečník_vs_Lučištník,1579,zaklad,hora,2025-06-26 13:11:26,Hráč 1,19,
Válečník_vs_Lučištník,1580,zaklad,hora,2025-06-26 13:11:26,Hráč 2,28,
Válečník_vs_Lučištník,1581,zaklad,hora,2025-06-26 13:11:26,Hráč 2,12,
Válečník_vs_Lučištník,1582,zaklad,hora,2025-06-26 13:11:26,Hráč 2,22,
Válečník_vs_Lučištník,1583,zaklad,hora,2025-06-26 13:11:26,Hráč 1,16,
Válečník_vs_Lučištník,1584,zaklad,hora,2025-06-26 13:11:26,Hráč 1,23,
Válečník_vs_Lučištník,1585,zaklad,hora,2025-06-26 13:11:26,Hráč 2,15,
Válečník_vs_Lučištník,1586,zaklad,hora,2025-06-26 13:11:26,Hráč 2,15,
Válečník_vs_Lučištník,1587,zaklad,hora,2025-06-26 13:11:26,Hráč 2,9,
Válečník_vs_Lučištník,1588,zaklad,hora,2025-06-26 13:11:26,Hráč 2,16,
Válečník_vs_Lučištník,1589,zaklad,hora,2025-06-26 13:11:26,Hráč 2,17,
Válečník_vs_Lučištník,1590,zaklad,hora,2025-06-26 13:11:26,Hráč 2,14,
Válečník_vs_Lučištník,1591,zaklad,hora,2025-06-26 13:11:26,Hráč 2,18,
Válečník_vs_Lučištník,1592,zaklad,hora,2025-06-26 13:11:26,Hráč 2,18,
Válečník_vs_Lučištník,1593,zaklad,hora,2025-06-26 13:11:26,Hráč 2,15,
Válečník_vs_Lučištník,1594,zaklad,hora,2025-06-26 13:11:26,Hráč 1,11,
Válečník_vs_Lučištník,1595,zaklad,hora,2025-06-26 13:11:26,Hráč 2,13,
Válečník_vs_Lučištník,1596,zaklad,hora,2025-06-26 13:11:26,Hráč 1,11,
Válečník_vs_Lučištník,1597,zaklad,hora,2025-06-26 13:11:26,Hráč 2,16,
Válečník_vs_Lučištník,1598,zaklad,hora,2025-06-26 13:11:26,Hráč 1,15,
Válečník_vs_Lučištník,1599,zaklad,hora,2025-06-26 13:11:26,Hráč 2,18,
Válečník_vs_Lučištník,1600,zaklad,hora,2025-06-26 13:11:26,Hráč 1,19,
Válečník_vs_Lučištník,1601,zaklad,hora,2025-06-26 13:11:26,Hráč 2,22,
Válečník_vs_Lučištník,1602,zaklad,hora,2025-06-26 13:11:26,Hráč 2,10,
Válečník_vs_Lučištník,1603,zaklad,hora,2025-06-26 13:11:26,Hráč 2,13,
Válečník_vs_Lučištník,1604,zaklad,hora,2025-06-26 13:11:26,Hráč 2,10,
Válečník_vs_Lučištník,1605,zaklad,hora,2025-06-26 13:11:26,Hráč 1,15,
Válečník_vs_Lučištník,1606,zaklad,hora,2025-06-26 13:11:26,Hráč 1,12,
Válečník_vs_Lučištník,1607,zaklad,hora,2025-06-26 13:11:26,Hráč 1,10,
Válečník_vs_Lučištník,1608,zaklad,hora,2025-06-26 13:11:26,Hráč 1,12,
Válečník_vs_Lučištník,1609,zaklad,hora,2025-06-26 13:11:26,Hráč 1,12,
Válečník_vs_Lučištník,1610,zaklad,hora,2025-06-26 13:11:26,Hráč 2,17,
Válečník_vs_Lučištník,1611,zaklad,hora,2025-06-26 13:11:26,Hráč 2,14,
Válečník_vs_Lučištník,1612,zaklad,hora,2025-06-26 13:11:26,Hráč 1,14,
Válečník_vs_Lučištník,1613,zaklad,hora,2025-06-26 13:11:26,Hráč 2,13,
Válečník_vs_Lučištník,1614,zaklad,hora,2025-06-26 13:11:26,Hráč 2,15,
Válečník_vs_Lučištník,1615,zaklad,hora,2025-06-26 13:11:26,Hráč 2,23,
Válečník_vs_Lučištník,1616,zaklad,hora,2025-06-26 13:11:26,Hráč 1,24,
Válečník_vs_Lučištník,1617,zaklad,hora,2025-06-26 13:11:26,Hráč 1,18,
Válečník_vs_Lučištník,1618,zaklad,hora,2025-06-26 13:11:26,Hráč 2,8,
Válečník_vs_Lučištník,1619,zaklad,hora,2025-06-26 13:11:26,Hráč 1,16,
Válečník_vs_Lučištník,1620,zaklad,hora,2025-06-26 13:11:26,Hráč 1,14,
Válečník_vs_Lučištník,1621,zaklad,hora,2025-06-26 13:11:26,Hráč 2,18,
Válečník_vs_Lučištník,1622,zaklad,hora,2025-06-26 13:11:26,Hráč 1,12,
Válečník_vs_Lučištník,1623,zaklad,hora,2025-06-26 13:11:26,Hráč 2,12,
Válečník_vs_Lučištník,1624,zaklad,hora,2025-06-26 13:11:26,Hráč 1,16,
Válečník_vs_Lučištník,1625,zaklad,hora,2025-06-26 13:11:26,Hráč 2,9,
Válečník_vs_Lučištník,1626,zaklad,hora,2025-06-26 13:11:26,Hráč 2,15,
Válečník_vs_Lučištník,1627,zaklad,hora,2025-06-26 13:11:26,Hráč 2,23,
Válečník_vs_Lučištník,1628,zaklad,hora,2025-06-26 13:11:26,Hráč 2,14,
Válečník_vs_Lučištník,1629,zaklad,hora,2025-06-26 13:11:26,Hráč 2,9,
Válečník_vs_Lučištník,1630,zaklad,hora,2025-06-26 13:11:26,Hráč 1,14,
Válečník_vs_Lučištník,1631,zaklad,hora,2025-06-26 13:11:26,Hráč 2,14,
Válečník_vs_Lučištník,1632,zaklad,hora,2025-06-26 13:11:26,Hráč 1,13,
Válečník_vs_Lučištník,1633,zaklad,hora,2025-06-26 13:11:26,Hráč 2,19,
Válečník_vs_Lučištník,1634,zaklad,hora,2025-06-26 13:11:26,Hráč 2,11,
Válečník_vs_Lučištník,1635,zaklad,hora,2025-06-26 13:11:26,Hráč 2,15,
Válečník_vs_Lučištník,1636,zaklad,hora,2025-06-26 13:11:27,Hráč 2,11,
Válečník_vs_Lučištník,1637,zaklad,hora,2025-06-26 13:11:27,Hráč 2,13,
Válečník_vs_Lučištník,1638,zaklad,hora,2025-06-26 13:11:27,Hráč 2,14,
Válečník_vs_Lučištník,1639,zaklad,hora,2025-06-26 13:11:27,Hráč 1,17,
Válečník_vs_Lučištník,1640,zaklad,hora,2025-06-26 13:11:27,Hráč 2,18,
Válečník_vs_Lučištník,1641,zaklad,hora,2025-06-26 13:11:27,Hráč 2,13,
Válečník_vs_Lučištník,1642,zaklad,hora,2025-06-26 13:11:27,Hráč 2,14,
Válečník_vs_Lučištník,1643,zaklad,hora,2025-06-26 13:11:27,Hráč 1,21,
Válečník_vs_Lučištník,1644,zaklad,hora,2025-06-26 13:11:27,Hráč 2,12,
Válečník_vs_Lučištník,1645,zaklad,hora,2025-06-26 13:11:27,Hráč 1,18,
Válečník_vs_Lučištník,1646,zaklad,hora,2025-06-26 13:11:27,Hráč 1,19,
Válečník_vs_Lučištník,1647,zaklad,hora,2025-06-26 13:11:27,Hráč 2,22,
Válečník_vs_Lučištník,1648,zaklad,hora,2025-06-26 13:11:27,Hráč 2,13,
Válečník_vs_Lučištník,1649,zaklad,hora,2025-06-26 13:11:27,Hráč 2,17,
Válečník_vs_Lučištník,1650,zaklad,hora,2025-06-26 13:11:27,Hráč 1,20,
Válečník_vs_Lučištník,1651,zaklad,hora,2025-06-26 13:11:27,Hráč 2,15,
Válečník_vs_Lučištník,1652,zaklad,hora,2025-06-26 13:11:27,Hráč 2,22,
Válečník_vs_Lučištník,1653,zaklad,hora,2025-06-26 13:11:27,Hráč 2,16,
Válečník_vs_Lučištník,1654,zaklad,hora,2025-06-26 13:11:27,Hráč 2,12,
Válečník_vs_Lučištník,1655,zaklad,hora,2025-06-26 13:11:27,Hráč 1,22,
Válečník_vs_Lučištník,1656,zaklad,hora,2025-06-26 13:11:27,Hráč 1,18,
Válečník_vs_Lučištník,1657,zaklad,hora,2025-06-26 13:11:27,Hráč 2,24,
Válečník_vs_Lučištník,1658,zaklad,hora,2025-06-26 13:11:27,Hráč 2,14,
Válečník_vs_Lučištník,1659,zaklad,hora,2025-06-26 13:11:27,Hráč 2,11,
Válečník_vs_Lučištník,1660,zaklad,hora,2025-06-26 13:11:27,Hráč 2,11,
Válečník_vs_Lučištník,1661,zaklad,hora,2025-06-26 13:11:27,Hráč 2,16,
Válečník_vs_Lučištník,1662,zaklad,hora,2025-06-26 13:11:27,Hráč 1,12,
Válečník_vs_Lučištník,1663,zaklad,hora,2025-06-26 13:11:27,Hráč 2,11,
Válečník_vs_Lučištník,1664,zaklad,hora,2025-06-26 13:11:27,Hráč 2,17,
Válečník_vs_Lučištník,1665,zaklad,hora,2025-06-26 13:11:27,Hráč 1,14,
Válečník_vs_Lučištník,1666,zaklad,hora,2025-06-26 13:11:27,Hráč 2,14,
Válečník_vs_Lučištník,1667,zaklad,hora,2025-06-26 13:11:27,Hráč 1,11,
Válečník_vs_Lučištník,1668,zaklad,hora,2025-06-26 13:11:27,Hráč 2,14,
Válečník_vs_Lučištník,1669,zaklad,hora,2025-06-26 13:11:27,Hráč 2,19,
Válečník_vs_Lučištník,1670,zaklad,hora,2025-06-26 13:11:27,Hráč 2,18,
Válečník_vs_Lučištník,1671,zaklad,hora,2025-06-26 13:11:27,Hráč 2,12,
Válečník_vs_Lučištník,1672,zaklad,hora,2025-06-26 13:11:27,Hráč 2,17,
Válečník_vs_Lučištník,1673,zaklad,hora,2025-06-26 13:11:27,Hráč 2,14,
Válečník_vs_Lučištník,1674,zaklad,hora,2025-06-26 13:11:27,Hráč 1,15,
Válečník_vs_Lučištník,1675,zaklad,hora,2025-06-26 13:11:27,Hráč 2,12,
Válečník_vs_Lučištník,1676,zaklad,hora,2025-06-26 13:11:27,Hráč 2,16,
Válečník_vs_Lučištník,1677,zaklad,hora,2025-06-26 13:11:27,Hráč 1,14,
Válečník_vs_Lučištník,1678,zaklad,hora,2025-06-26 13:11:27,Hráč 1,15,
Válečník_vs_Lučištník,1679,zaklad,hora,2025-06-26 13:11:27,Hráč 2,10,
Válečník_vs_Lučištník,1680,zaklad,hora,2025-06-26 13:11:27,Hráč 2,15,
Válečník_vs_Lučištník,1681,zaklad,hora,2025-06-26 13:11:27,Hráč 1,12,
Válečník_vs_Lučištník,1682,zaklad,hora,2025-06-26 13:11:27,Hráč 2,13,
Válečník_vs_Lučištník,1683,zaklad,hora,2025-06-26 13:11:27,Hráč 1,18,
Válečník_vs_Lučištník,1684,zaklad,hora,2025-06-26 13:11:27,Hráč 1,15,
Válečník_vs_Lučištník,1685,zaklad,hora,2025-06-26 13:11:27,Hráč 2,17,
Válečník_vs_Lučištník,1686,zaklad,hora,2025-06-26 13:11:27,Hráč 1,18,
Válečník_vs_Lučištník,1687,zaklad,hora,2025-06-26 13:11:27,Hráč 1,14,
Válečník_vs_Lučištník,1688,zaklad,hora,2025-06-26 13:11:27,Hráč 1,15,
Válečník_vs_Lučištník,1689,zaklad,hora,2025-06-26 13:11:27,Hráč 1,14,
Válečník_vs_Lučištník,1690,zaklad,hora,2025-06-26 13:11:27,Hráč 2,14,
Válečník_vs_Lučištník,1691,zaklad,hora,2025-06-26 13:11:27,Hráč 2,13,
Válečník_vs_Lučištník,1692,zaklad,hora,2025-06-26 13:11:27,Hráč 1,12,
Válečník_vs_Lučištník,1693,zaklad,hora,2025-06-26 13:11:27,Hráč 2,18,
Válečník_vs_Lučištník,1694,zaklad,hora,2025-06-26 13:11:27,Hráč 2,10,
Válečník_vs_Lučištník,1695,zaklad,hora,2025-06-26 13:11:27,Hráč 2,13,
Válečník_vs_Lučištník,1696,zaklad,hora,2025-06-26 13:11:27,Hráč 2,15,
Válečník_vs_Lučištník,1697,zaklad,hora,2025-06-26 13:11:27,Hráč 1,21,
Válečník_vs_Lučištník,1698,zaklad,hora,2025-06-26 13:11:27,Hráč 1,12,
Válečník_vs_Lučištník,1699,zaklad,hora,2025-06-26 13:11:27,Hráč 1,19,
Válečník_vs_Lučištník,1700,zaklad,hora,2025-06-26 13:11:27,Hráč 1,12,
Válečník_vs_Lučištník,1701,zaklad,hora,2025-06-26 13:11:27,Hráč 1,16,
Válečník_vs_Lučištník,1702,zaklad,hora,2025-06-26 13:11:27,Hráč 1,14,
Válečník_vs_Lučištník,1703,zaklad,hora,2025-06-26 13:11:27,Hráč 2,28,
Válečník_vs_Lučištník,1704,zaklad,hora,2025-06-26 13:11:27,Hráč 2,12,
Válečník_vs_Lučištník,1705,zaklad,hora,2025-06-26 13:11:27,Hráč 1,16,
Válečník_vs_Lučištník,1706,zaklad,hora,2025-06-26 13:11:27,Hráč 2,12,
Válečník_vs_Lučištník,1707,zaklad,hora,2025-06-26 13:11:27,Hráč 2,26,
Válečník_vs_Lučištník,1708,zaklad,hora,2025-06-26 13:11:27,Hráč 2,19,
Válečník_vs_Lučištník,1709,zaklad,hora,2025-06-26 13:11:27,Hráč 2,18,
Válečník_vs_Lučištník,1710,zaklad,hora,2025-06-26 13:11:28,Hráč 2,9,
Válečník_vs_Lučištník,1711,zaklad,hora,2025-06-26 13:11:28,Hráč 2,18,
Válečník_vs_Lučištník,1712,zaklad,hora,2025-06-26 13:11:28,Hráč 1,11,
Válečník_vs_Lučištník,1713,zaklad,hora,2025-06-26 13:11:28,Hráč 2,16,
Válečník_vs_Lučištník,1714,zaklad,hora,2025-06-26 13:11:28,Hráč 2,13,
Válečník_vs_Lučištník,1715,zaklad,hora,2025-06-26 13:11:28,Hráč 1,12,
Válečník_vs_Lučištník,1716,zaklad,hora,2025-06-26 13:11:28,Hráč 2,17,
Válečník_vs_Lučištník,1717,zaklad,hora,2025-06-26 13:11:28,Hráč 1,16,
Válečník_vs_Lučištník,1718,zaklad,hora,2025-06-26 13:11:28,Hráč 2,13,
Válečník_vs_Lučištník,1719,zaklad,hora,2025-06-26 13:11:28,Hráč 2,14,
Válečník_vs_Lučištník,1720,zaklad,hora,2025-06-26 13:11:28,Hráč 2,18,
Válečník_vs_Lučištník,1721,zaklad,hora,2025-06-26 13:11:28,Hráč 2,14,
Válečník_vs_Lučištník,1722,zaklad,hora,2025-06-26 13:11:28,Hráč 2,16,
Válečník_vs_Lučištník,1723,zaklad,hora,2025-06-26 13:11:28,Hráč 2,15,
Válečník_vs_Lučištník,1724,zaklad,hora,2025-06-26 13:11:28,Hráč 2,9,
Válečník_vs_Lučištník,1725,zaklad,hora,2025-06-26 13:11:28,Hráč 2,9,
Válečník_vs_Lučištník,1726,zaklad,hora,2025-06-26 13:11:28,Hráč 1,14,
Válečník_vs_Lučištník,1727,zaklad,hora,2025-06-26 13:11:28,Hráč 1,15,
Válečník_vs_Lučištník,1728,zaklad,hora,2025-06-26 13:11:28,Hráč 2,18,
Válečník_vs_Lučištník,1729,zaklad,hora,2025-06-26 13:11:28,Hráč 2,13,
Válečník_vs_Lučištník,1730,zaklad,hora,2025-06-26 13:11:28,Hráč 2,10,
Válečník_vs_Lučištník,1731,zaklad,hora,2025-06-26 13:11:28,Hráč 2,12,
Válečník_vs_Lučištník,1732,zaklad,hora,2025-06-26 13:11:28,Hráč 1,13,
Válečník_vs_Lučištník,1733,zaklad,hora,2025-06-26 13:11:28,Hráč 1,16,
Válečník_vs_Lučištník,1734,zaklad,hora,2025-06-26 13:11:28,Hráč 1,15,
Válečník_vs_Lučištník,1735,zaklad,hora,2025-06-26 13:11:28,Hráč 2,17,
Válečník_vs_Lučištník,1736,zaklad,hora,2025-06-26 13:11:28,Hráč 2,13,
Válečník_vs_Lučištník,1737,zaklad,hora,2025-06-26 13:11:28,Hráč 2,10,
Válečník_vs_Lučištník,1738,zaklad,hora,2025-06-26 13:11:28,Hráč 1,13,
Válečník_vs_Lučištník,1739,zaklad,hora,2025-06-26 13:11:28,Hráč 2,15,
Válečník_vs_Lučištník,1740,zaklad,hora,2025-06-26 13:11:28,Hráč 2,16,
Válečník_vs_Lučištník,1741,zaklad,hora,2025-06-26 13:11:28,Hráč 2,22,
Válečník_vs_Lučištník,1742,zaklad,hora,2025-06-26 13:11:28,Hráč 1,13,
Válečník_vs_Lučištník,1743,zaklad,hora,2025-06-26 13:11:28,Hráč 2,14,
Válečník_vs_Lučištník,1744,zaklad,hora,2025-06-26 13:11:28,Hráč 2,11,
Válečník_vs_Lučištník,1745,zaklad,hora,2025-06-26 13:11:28,Hráč 1,18,
Válečník_vs_Lučištník,1746,zaklad,hora,2025-06-26 13:11:28,Hráč 2,16,
Válečník_vs_Lučištník,1747,zaklad,hora,2025-06-26 13:11:28,Hráč 1,16,
Válečník_vs_Lučištník,1748,zaklad,hora,2025-06-26 13:11:28,Hráč 2,11,
Válečník_vs_Lučištník,1749,zaklad,hora,2025-06-26 13:11:28,Hráč 2,17,
Válečník_vs_Lučištník,1750,zaklad,hora,2025-06-26 13:11:28,Hráč 2,11,
Válečník_vs_Lučištník,1751,zaklad,hora,2025-06-26 13:11:28,Hráč 2,13,
Válečník_vs_Lučištník,1752,zaklad,hora,2025-06-26 13:11:28,Hráč 2,15,
Válečník_vs_Lučištník,1753,zaklad,hora,2025-06-26 13:11:28,Hráč 1,15,
Válečník_vs_Lučištník,1754,zaklad,hora,2025-06-26 13:11:28,Hráč 2,12,
Válečník_vs_Lučištník,1755,zaklad,hora,2025-06-26 13:11:28,Hráč 1,13,
Válečník_vs_Lučištník,1756,zaklad,hora,2025-06-26 13:11:28,Hráč 2,16,
Válečník_vs_Lučištník,1757,zaklad,hora,2025-06-26 13:11:28,Hráč 2,15,
Válečník_vs_Lučištník,1758,zaklad,hora,2025-06-26 13:11:28,Hráč 2,13,
Válečník_vs_Lučištník,1759,zaklad,hora,2025-06-26 13:11:28,Hráč 1,20,
Válečník_vs_Lučištník,1760,zaklad,hora,2025-06-26 13:11:28,Hráč 1,13,
Válečník_vs_Lučištník,1761,zaklad,hora,2025-06-26 13:11:28,Hráč 2,12,
Válečník_vs_Lučištník,1762,zaklad,hora,2025-06-26 13:11:28,Hráč 1,13,
Válečník_vs_Lučištník,1763,zaklad,hora,2025-06-26 13:11:28,Hráč 2,13,
Válečník_vs_Lučištník,1764,zaklad,hora,2025-06-26 13:11:28,Hráč 1,11,
Válečník_vs_Lučištník,1765,zaklad,hora,2025-06-26 13:11:28,Hráč 1,24,
Válečník_vs_Lučištník,1766,zaklad,hora,2025-06-26 13:11:28,Hráč 2,15,
Válečník_vs_Lučištník,1767,zaklad,hora,2025-06-26 13:11:28,Hráč 1,20,
Válečník_vs_Lučištník,1768,zaklad,hora,2025-06-26 13:11:28,Hráč 2,11,
Válečník_vs_Lučištník,1769,zaklad,hora,2025-06-26 13:11:28,Hráč 1,15,
Válečník_vs_Lučištník,1770,zaklad,hora,2025-06-26 13:11:28,Hráč 1,19,
Válečník_vs_Lučištník,1771,zaklad,hora,2025-06-26 13:11:28,Hráč 2,16,
Válečník_vs_Lučištník,1772,zaklad,hora,2025-06-26 13:11:28,Hráč 2,22,
Válečník_vs_Lučištník,1773,zaklad,hora,2025-06-26 13:11:28,Hráč 2,11,
Válečník_vs_Lučištník,1774,zaklad,hora,2025-06-26 13:11:28,Hráč 2,16,
Válečník_vs_Lučištník,1775,zaklad,hora,2025-06-26 13:11:28,Hráč 1,21,
Válečník_vs_Lučištník,1776,zaklad,hora,2025-06-26 13:11:28,Hráč 1,16,
Válečník_vs_Lučištník,1777,zaklad,hora,2025-06-26 13:11:28,Hráč 1,21,
Válečník_vs_Lučištník,1778,zaklad,hora,2025-06-26 13:11:28,Hráč 2,19,
Válečník_vs_Lučištník,1779,zaklad,hora,2025-06-26 13:11:28,Hráč 1,16,
Válečník_vs_Lučištník,1780,zaklad,hora,2025-06-26 13:11:29,Hráč 2,15,
Válečník_vs_Lučištník,1781,zaklad,hora,2025-06-26 13:11:29,Hráč 2,15,
Válečník_vs_Lučištník,1782,zaklad,hora,2025-06-26 13:11:29,Hráč 2,17,
Válečník_vs_Lučištník,1783,zaklad,hora,2025-06-26 13:11:29,Hráč 1,19,
Válečník_vs_Lučištník,1784,zaklad,hora,2025-06-26 13:11:29,Hráč 2,28,
Válečník_vs_Lučištník,1785,zaklad,hora,2025-06-26 13:11:29,Hráč 1,17,
Válečník_vs_Lučištník,1786,zaklad,hora,2025-06-26 13:11:29,Hráč 1,18,
Válečník_vs_Lučištník,1787,zaklad,hora,2025-06-26 13:11:29,Hráč 1,15,
Válečník_vs_Lučištník,1788,zaklad,hora,2025-06-26 13:11:29,Hráč 2,15,
Válečník_vs_Lučištník,1789,zaklad,hora,2025-06-26 13:11:29,Hráč 1,15,
Válečník_vs_Lučištník,1790,zaklad,hora,2025-06-26 13:11:29,Hráč 2,15,
Válečník_vs_Lučištník,1791,zaklad,hora,2025-06-26 13:11:29,Hráč 2,12,
Válečník_vs_Lučištník,1792,zaklad,hora,2025-06-26 13:11:29,Hráč 1,15,
Válečník_vs_Lučištník,1793,zaklad,hora,2025-06-26 13:11:29,Hráč 1,22,
Válečník_vs_Lučištník,1794,zaklad,hora,2025-06-26 13:11:29,Hráč 2,19,
Válečník_vs_Lučištník,1795,zaklad,hora,2025-06-26 13:11:29,Hráč 1,15,
Válečník_vs_Lučištník,1796,zaklad,hora,2025-06-26 13:11:29,Hráč 2,11,
Válečník_vs_Lučištník,1797,zaklad,hora,2025-06-26 13:11:29,Hráč 2,17,
Válečník_vs_Lučištník,1798,zaklad,hora,2025-06-26 13:11:29,Hráč 2,18,
Válečník_vs_Lučištník,1799,zaklad,hora,2025-06-26 13:11:29,Hráč 1,21,
Válečník_vs_Lučištník,1800,zaklad,hora,2025-06-26 13:11:29,Hráč 1,27,
Válečník_vs_Lučištník,1801,zaklad,hora,2025-06-26 13:11:29,Hráč 1,13,
Válečník_vs_Lučištník,1802,zaklad,hora,2025-06-26 13:11:29,Hráč 2,10,
Válečník_vs_Lučištník,1803,zaklad,hora,2025-06-26 13:11:29,Hráč 2,15,
Válečník_vs_Lučištník,1804,zaklad,hora,2025-06-26 13:11:29,Hráč 2,13,
Válečník_vs_Lučištník,1805,zaklad,hora,2025-06-26 13:11:29,Hráč 2,19,
Válečník_vs_Lučištník,1806,zaklad,hora,2025-06-26 13:11:29,Hráč 2,16,
Válečník_vs_Lučištník,1807,zaklad,hora,2025-06-26 13:11:29,Hráč 2,13,
Válečník_vs_Lučištník,1808,zaklad,hora,2025-06-26 13:11:29,Hráč 2,17,
Válečník_vs_Lučištník,1809,zaklad,hora,2025-06-26 13:11:29,Hráč 2,12,
Válečník_vs_Lučištník,1810,zaklad,hora,2025-06-26 13:11:29,Hráč 2,16,
Válečník_vs_Lučištník,1811,zaklad,hora,2025-06-26 13:11:29,Hráč 2,16,
Válečník_vs_Lučištník,1812,zaklad,hora,2025-06-26 13:11:29,Hráč 1,15,
Válečník_vs_Lučištník,1813,zaklad,hora,2025-06-26 13:11:29,Hráč 2,17,
Válečník_vs_Lučištník,1814,zaklad,hora,2025-06-26 13:11:29,Hráč 1,17,
Válečník_vs_Lučištník,1815,zaklad,hora,2025-06-26 13:11:29,Hráč 1,18,
Válečník_vs_Lučištník,1816,zaklad,hora,2025-06-26 13:11:29,Hráč 2,19,
Válečník_vs_Lučištník,1817,zaklad,hora,2025-06-26 13:11:29,Hráč 2,15,
